STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,landcover,Land cover,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,PT17,Área Metropolitana de Lisboa (NUTS 2021),2009,,14.6,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,PT17,Área Metropolitana de Lisboa (NUTS 2021),2012,,15.4,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,PT17,Área Metropolitana de Lisboa (NUTS 2021),2015,,15.8,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,PT17,Área Metropolitana de Lisboa (NUTS 2021),2018,,18.9,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,PT18,Alentejo (NUTS 2021),2009,,2.3,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,PT18,Alentejo (NUTS 2021),2012,,2.4,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,PT18,Alentejo (NUTS 2021),2015,,2.5,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,PT18,Alentejo (NUTS 2021),2018,,2.8,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO,Romania,2012,,2,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO,Romania,2015,,2.2,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO,Romania,2018,,2.8,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO1,Macroregiunea Unu,2012,,1.7,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO1,Macroregiunea Unu,2015,,1.8,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO1,Macroregiunea Unu,2018,,2.5,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO11,Nord-Vest,2012,,1.9,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO11,Nord-Vest,2015,,2.1,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO11,Nord-Vest,2018,,2.5,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO12,Centru,2012,,1.5,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO12,Centru,2015,,1.5,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO12,Centru,2018,,2.5,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO2,Macroregiunea Doi,2012,,1.9,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO2,Macroregiunea Doi,2015,,2,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO2,Macroregiunea Doi,2018,,2.7,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO21,Nord-Est,2012,,2.1,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO21,Nord-Est,2015,,2.2,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO21,Nord-Est,2018,,2.7,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO22,Sud-Est,2012,,1.7,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO22,Sud-Est,2015,,1.8,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO22,Sud-Est,2018,,2.7,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO3,Macroregiunea Trei,2012,,3,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO3,Macroregiunea Trei,2015,,3.2,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO3,Macroregiunea Trei,2018,,4.3,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO31,Sud-Muntenia,2012,,2.5,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO31,Sud-Muntenia,2015,,2.6,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO31,Sud-Muntenia,2018,,3.7,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO32,Bucureşti-Ilfov,2012,,13.8,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO32,Bucureşti-Ilfov,2015,,15.3,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO32,Bucureşti-Ilfov,2018,,16.5,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO4,Macroregiunea Patru,2012,,2,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO4,Macroregiunea Patru,2015,,2.1,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO4,Macroregiunea Patru,2018,,2.5,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO41,Sud-Vest Oltenia,2012,,2.3,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO41,Sud-Vest Oltenia,2015,,2.4,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO41,Sud-Vest Oltenia,2018,,2.5,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO42,Vest,2012,,1.6,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO42,Vest,2015,,1.8,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,RO42,Vest,2018,,2.6,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE,Sweden,2009,,1.5,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE,Sweden,2012,,1.5,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE,Sweden,2015,,1.6,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE,Sweden,2018,,1.8,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE1,Östra Sverige,2009,,2.6,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE1,Östra Sverige,2012,,2.8,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE1,Östra Sverige,2015,,2.9,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE1,Östra Sverige,2018,,3.6,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE11,Stockholm,2009,,4.4,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE11,Stockholm,2012,,5.1,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE11,Stockholm,2015,,5.3,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE11,Stockholm,2018,,8.3,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE12,Östra Mellansverige,2009,,2.4,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE12,Östra Mellansverige,2012,,2.4,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE12,Östra Mellansverige,2015,,2.5,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE12,Östra Mellansverige,2018,,2.8,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE2,Södra Sverige,2009,,2.7,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE2,Södra Sverige,2012,,2.8,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE2,Södra Sverige,2015,,2.9,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE2,Södra Sverige,2018,,3.5,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE21,Småland med öarna,2009,,1.8,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE21,Småland med öarna,2012,,1.9,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE21,Småland med öarna,2015,,2,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE21,Småland med öarna,2018,,2.7,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE22,Sydsverige,2009,,4.1,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE22,Sydsverige,2012,,4.2,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE22,Sydsverige,2015,,4.3,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE22,Sydsverige,2018,,5.4,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE23,Västsverige,2009,,3,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE23,Västsverige,2012,,3.1,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE23,Västsverige,2015,,3.2,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE23,Västsverige,2018,,3.6,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE3,Norra Sverige,2009,,0.9,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE3,Norra Sverige,2012,,1,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE3,Norra Sverige,2015,,1.1,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE3,Norra Sverige,2018,,1,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE31,Norra Mellansverige,2009,,1.6,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE31,Norra Mellansverige,2012,,1.6,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE31,Norra Mellansverige,2015,,1.8,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE31,Norra Mellansverige,2018,,1.9,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE32,Mellersta Norrland,2009,,0.9,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE32,Mellersta Norrland,2012,,0.9,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE32,Mellersta Norrland,2015,,1.1,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE32,Mellersta Norrland,2018,,0.9,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE33,Övre Norrland,2009,,0.7,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE33,Övre Norrland,2012,,0.7,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE33,Övre Norrland,2015,,0.8,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SE33,Övre Norrland,2018,,0.7,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SI,Slovenia,2009,,3,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SI,Slovenia,2012,,3.2,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SI,Slovenia,2015,,3.3,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SI,Slovenia,2018,,4.3,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SI0,Slovenija,2009,,3,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SI0,Slovenija,2012,,3.2,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SI0,Slovenija,2015,,3.3,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SI0,Slovenija,2018,,4.3,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SI03,Vzhodna Slovenija,2009,,3,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SI03,Vzhodna Slovenija,2012,,3.1,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SI03,Vzhodna Slovenija,2015,,3.1,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SI03,Vzhodna Slovenija,2018,,4.5,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SI04,Zahodna Slovenija,2009,,3.1,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SI04,Zahodna Slovenija,2012,,3.4,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SI04,Zahodna Slovenija,2015,,3.5,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SI04,Zahodna Slovenija,2018,,4.1,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK,Slovakia,2009,,2.6,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK,Slovakia,2012,,2.8,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK,Slovakia,2015,,3,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK,Slovakia,2018,,3.4,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK0,Slovensko,2009,,2.6,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK0,Slovensko,2012,,2.8,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK0,Slovensko,2015,,3,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK0,Slovensko,2018,,3.4,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK01,Bratislavský kraj,2009,,5.2,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK01,Bratislavský kraj,2012,,5.6,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK01,Bratislavský kraj,2015,,6.1,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK01,Bratislavský kraj,2018,,4.6,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK02,Západné Slovensko,2009,,3.5,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK02,Západné Slovensko,2012,,3.7,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK02,Západné Slovensko,2015,,3.9,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK02,Západné Slovensko,2018,,4.9,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK03,Stredné Slovensko,2009,,1.9,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK03,Stredné Slovensko,2012,,2,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK03,Stredné Slovensko,2015,,2.3,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK03,Stredné Slovensko,2018,,2.4,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK04,Východné Slovensko,2009,,2.2,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,PC,Percentage,LCA,Artificial land,SK04,Východné Slovensko,2012,,2.4,,,,,
