STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),age,Age class,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,ITI2,Umbria,2019,,22.3,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,ITI3,Marche,2017,,20.7,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,ITI3,Marche,2018,,20.5,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,ITI3,Marche,2019,,21.5,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,ITI4,Lazio,2017,,24.9,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,ITI4,Lazio,2018,,25.7,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,ITI4,Lazio,2019,,26.3,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,LT01,Sostinės regionas,2017,,53.3,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,LT01,Sostinės regionas,2018,,54.7,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,LT01,Sostinės regionas,2019,,55.9,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,LT02,Vidurio ir vakarų Lietuvos regionas,2017,,34.7,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,LT02,Vidurio ir vakarų Lietuvos regionas,2018,,36.0,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,LT02,Vidurio ir vakarų Lietuvos regionas,2019,,37.6,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,LU00,Luxembourg,2017,,39.9,,u,low reliability,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,LU00,Luxembourg,2018,,44.1,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,LU00,Luxembourg,2019,,47.0,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,LV00,Latvija,2017,,33.9,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,LV00,Latvija,2018,,33.9,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,LV00,Latvija,2019,,35.7,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,ME00,Crna Gora,2017,,24.8,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,ME00,Crna Gora,2018,,24.0,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,ME00,Crna Gora,2019,,25.8,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,MK00,Severna Makedonija,2017,,20.7,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,MK00,Severna Makedonija,2018,,20.3,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,MK00,Severna Makedonija,2019,,21.3,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,MT00,Malta,2017,,23.9,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,MT00,Malta,2018,,26.9,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,MT00,Malta,2019,,29.7,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL11,Groningen,2017,,36.0,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL11,Groningen,2018,,36.2,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL11,Groningen,2019,,37.9,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL12,Friesland (NL),2017,,29.0,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL12,Friesland (NL),2018,,31.8,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL12,Friesland (NL),2019,,33.3,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL13,Drenthe,2017,,28.6,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL13,Drenthe,2018,,31.1,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL13,Drenthe,2019,,33.8,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL21,Overijssel,2017,,34.2,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL21,Overijssel,2018,,33.4,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL21,Overijssel,2019,,34.3,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL22,Gelderland,2017,,34.3,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL22,Gelderland,2018,,35.3,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL22,Gelderland,2019,,37.7,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL23,Flevoland,2017,,33.0,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL23,Flevoland,2018,,30.2,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL23,Flevoland,2019,,32.4,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL31,Utrecht (NUTS 2021),2017,,48.8,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL31,Utrecht (NUTS 2021),2018,,51.2,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL31,Utrecht (NUTS 2021),2019,,52.7,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL32,Noord-Holland,2017,,44.4,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL32,Noord-Holland,2018,,45.4,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL32,Noord-Holland,2019,,48.5,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL33,Zuid-Holland (NUTS 2021),2017,,37.6,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL33,Zuid-Holland (NUTS 2021),2018,,38.9,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL33,Zuid-Holland (NUTS 2021),2019,,40.8,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL34,Zeeland,2017,,27.8,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL34,Zeeland,2018,,29.1,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL34,Zeeland,2019,,29.7,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL41,Noord-Brabant,2017,,34.4,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL41,Noord-Brabant,2018,,36.0,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL41,Noord-Brabant,2019,,38.1,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL42,Limburg (NL),2017,,30.9,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL42,Limburg (NL),2018,,32.2,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NL42,Limburg (NL),2019,,33.6,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NO02,Innlandet,2017,,36.3,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NO02,Innlandet,2018,,33.9,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NO02,Innlandet,2019,,32.5,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NO06,Trøndelag,2017,,43.0,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NO06,Trøndelag,2018,,44.4,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NO06,Trøndelag,2019,,44.4,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NO07,Nord-Norge,2017,,39.2,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NO07,Nord-Norge,2018,,40.3,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NO07,Nord-Norge,2019,,40.5,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NO08,Oslo og Viken,2017,,48.5,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NO08,Oslo og Viken,2018,,48.3,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NO08,Oslo og Viken,2019,,49.3,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NO09,Agder og Sør-Østlandet,2017,,37.3,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NO09,Agder og Sør-Østlandet,2018,,37.5,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NO09,Agder og Sør-Østlandet,2019,,39.1,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NO0A,Vestlandet,2017,,42.0,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NO0A,Vestlandet,2018,,43.6,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,NO0A,Vestlandet,2019,,43.1,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,PL21,Małopolskie,2017,,33.6,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,PL21,Małopolskie,2018,,33.0,,,,,
dataflow,ESTAT:TGS00109(1.0),"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 region",A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,PL21,Małopolskie,2019,,34.0,,,,,
