"nuts2_code","country_code","year","fertility","poverty","family_exp","Mismatch"
"HR04","HR",2017,1.43,24.8,727.73,"High investement, low fertility"
"HR03","HR",2018,1.43,21.2,825.67,"High investement, low fertility"
"HR04","HR",2018,1.49,22.6,825.67,"High investement, low fertility"
"HR03","HR",2019,1.42,19.4,873,"High investement, low fertility"
"HR04","HR",2019,1.49,21.6,873,"High investement, low fertility"
"HU21","HU",2017,1.55,20.1,2473.09,"Balanced investment"
"HU22","HU",2017,1.46,19.9,2473.09,"High investement, low fertility"
"HU23","HU",2017,1.55,30.4,2473.09,"Balanced investment"
"HU31","HU",2017,1.82,36.4,2473.09,"Balanced investment"
"HU32","HU",2017,1.7,28.4,2473.09,"Balanced investment"
"HU33","HU",2017,1.56,26.4,2473.09,"Balanced investment"
"HU11","HU",2018,1.21,16.5,2518.63,"High investement, low fertility"
"HU12","HU",2018,1.6,14.3,2518.63,"Balanced investment"
"HU21","HU",2018,1.52,15.2,2518.63,"High investement, low fertility"
"HU22","HU",2018,1.47,12.4,2518.63,"High investement, low fertility"
"HU23","HU",2018,1.57,26.7,2518.63,"Balanced investment"
"HU31","HU",2018,1.84,31.3,2518.63,"Balanced investment"
"HU32","HU",2018,1.69,27.1,2518.63,"Balanced investment"
"HU33","HU",2018,1.55,22.2,2518.63,"Balanced investment"
"HU11","HU",2019,1.19,17.1,2608.24,"High investement, low fertility"
"HU12","HU",2019,1.63,20.2,2608.24,"Balanced investment"
"HU21","HU",2019,1.55,12.1,2608.24,"Balanced investment"
"HU22","HU",2019,1.48,17,2608.24,"High investement, low fertility"
"HU23","HU",2019,1.58,25,2608.24,"Balanced investment"
"HU31","HU",2019,1.83,26.7,2608.24,"Balanced investment"
"HU32","HU",2019,1.73,26,2608.24,"Balanced investment"
"HU33","HU",2019,1.55,16.5,2608.24,"Balanced investment"
"IE04","IE",2017,1.88,25.9,3241.73,"Balanced investment"
"IE05","IE",2017,1.84,24,3241.73,"Balanced investment"
"IE06","IE",2017,1.7,20.2,3241.73,"Balanced investment"
"IE04","IE",2018,1.89,25.2,3323.3,"Balanced investment"
"IE05","IE",2018,1.85,22.6,3323.3,"Balanced investment"
"IE06","IE",2018,1.66,17.9,3323.3,"Balanced investment"
"IE04","IE",2019,1.87,26.4,3369.52,"Balanced investment"
"IE05","IE",2019,1.76,21,3369.52,"Balanced investment"
"IE06","IE",2019,1.64,17.4,3369.52,"Balanced investment"
"ITC1","IT",2017,1.34908,18.4,9436,"High investement, low fertility"
"ITC2","IT",2017,1.35592,17.2,9436,"High investement, low fertility"
"ITC3","IT",2017,1.29024,19,9436,"High investement, low fertility"
"ITC4","IT",2017,1.40535,16.9,9436,"High investement, low fertility"
"ITF1","IT",2017,1.25286,28.2,9436,"High investement, low fertility"
"ITF2","IT",2017,1.20144,35,9436,"High investement, low fertility"
"ITF3","IT",2017,1.36197,43,9436,"High investement, low fertility"
"ITF4","IT",2017,1.25093,36.7,9436,"High investement, low fertility"
"ITF5","IT",2017,1.20013,31.9,9436,"High investement, low fertility"
"ITF6","IT",2017,1.30506,43.9,9436,"High investement, low fertility"
"ITG1","IT",2017,1.37181,48.9,9436,"High investement, low fertility"
"ITG2","IT",2017,1.07838,37.2,9436,"High investement, low fertility"
"ITH1","IT",2017,1.74689,6.3,9436,"Balanced investment"
"ITH2","IT",2017,1.4863,17.1,9436,"High investement, low fertility"
"ITH3","IT",2017,1.36698,13,9436,"High investement, low fertility"
"ITH4","IT",2017,1.31574,13.1,9436,"High investement, low fertility"
"ITH5","IT",2017,1.36091,15,9436,"High investement, low fertility"
"ITI1","IT",2017,1.29473,17.4,9436,"High investement, low fertility"
"ITI2","IT",2017,1.25818,16.1,9436,"High investement, low fertility"
"ITI3","IT",2017,1.26097,20.9,9436,"High investement, low fertility"
"ITI4","IT",2017,1.30127,26.7,9436,"High investement, low fertility"
"ITC1","IT",2018,1.29684,18.4,9584,"High investement, low fertility"
"ITC2","IT",2018,1.38873,13.1,9584,"High investement, low fertility"
"ITC3","IT",2018,1.24387,18.1,9584,"High investement, low fertility"
"ITC4","IT",2018,1.36258,14.9,9584,"High investement, low fertility"
"ITF1","IT",2018,1.2048,25.8,9584,"High investement, low fertility"
"ITF2","IT",2018,1.10607,25,9584,"High investement, low fertility"
"ITF3","IT",2018,1.32915,48.9,9584,"High investement, low fertility"
"ITF4","IT",2018,1.23363,35.8,9584,"High investement, low fertility"
"ITF5","IT",2018,1.1411,35.2,9584,"High investement, low fertility"
"ITF6","IT",2018,1.2891,40.7,9584,"High investement, low fertility"
"ITG1","IT",2018,1.37221,49.5,9584,"High investement, low fertility"
"ITG2","IT",2018,1.03521,33.6,9584,"High investement, low fertility"
"ITH1","IT",2018,1.72907,12.7,9584,"Balanced investment"
"ITH2","IT",2018,1.4505,18.8,9584,"High investement, low fertility"
"ITH3","IT",2018,1.34451,13.2,9584,"High investement, low fertility"
"ITH4","IT",2018,1.28507,12.2,9584,"High investement, low fertility"
"ITH5","IT",2018,1.348,14,9584,"High investement, low fertility"
"ITI1","IT",2018,1.2608,17.9,9584,"High investement, low fertility"
"ITI2","IT",2018,1.22402,17,9584,"High investement, low fertility"
"ITI3","IT",2018,1.22736,16.1,9584,"High investement, low fertility"
"ITI4","IT",2018,1.25317,25.7,9584,"High investement, low fertility"
"ITC1","IT",2019,1.27,16.3,10070,"High investement, low fertility"
"ITC2","IT",2019,1.31,8.6,10070,"High investement, low fertility"
"ITC3","IT",2019,1.21,17.5,10070,"High investement, low fertility"
"ITC4","IT",2019,1.33,16.6,10070,"High investement, low fertility"
"ITF1","IT",2019,1.17,24.4,10070,"High investement, low fertility"
"ITF2","IT",2019,1.15,33.7,10070,"High investement, low fertility"
"ITF3","IT",2019,1.31,48.2,10070,"High investement, low fertility"
"ITF4","IT",2019,1.2,37,10070,"High investement, low fertility"
"ITF5","IT",2019,1.15,33,10070,"High investement, low fertility"
"ITF6","IT",2019,1.26,34.8,10070,"High investement, low fertility"
"ITG1","IT",2019,1.33,45.4,10070,"High investement, low fertility"
"ITG2","IT",2019,1,27.4,10070,"High investement, low fertility"
"ITH1","IT",2019,1.71,10.4,10070,"Balanced investment"
"ITH2","IT",2019,1.42,11.4,10070,"High investement, low fertility"
"ITH3","IT",2019,1.29,10.3,10070,"High investement, low fertility"
"ITH4","IT",2019,1.25,13.5,10070,"High investement, low fertility"
"ITH5","IT",2019,1.3,14,10070,"High investement, low fertility"
"ITI1","IT",2019,1.21,18.4,10070,"High investement, low fertility"
"ITI2","IT",2019,1.2,12.3,10070,"High investement, low fertility"
"ITI3","IT",2019,1.19,18.5,10070,"High investement, low fertility"
"ITI4","IT",2019,1.18,24.1,10070,"High investement, low fertility"
"LT01","LT",2017,1.49406,23.1,462.19,"High investement, low fertility"
"LT02","LT",2017,1.59857,32.4,462.19,"Balanced investment"
"LT01","LT",2018,1.48992,22.2,705.53,"High investement, low fertility"
"LT02","LT",2018,1.54059,31.1,705.53,"Balanced investment"
"LT01","LT",2019,1.35689,20.2,829.52,"High investement, low fertility"
"LT02","LT",2019,1.46291,27.6,829.52,"High investement, low fertility"
"NL11","NL",2017,1.45,21.8,6462,"High investement, low fertility"
"NL12","NL",2017,1.77,17.7,6462,"Balanced investment"
"NL13","NL",2017,1.77,16.8,6462,"Balanced investment"
"NL21","NL",2017,1.72,16.4,6462,"Balanced investment"
"NL22","NL",2017,1.7,15.2,6462,"Balanced investment"
"NL23","NL",2017,1.72,17.4,6462,"Balanced investment"
"NL31","NL",2017,1.68,14.9,6462,"Balanced investment"
"NL32","NL",2017,1.52,16.7,6462,"High investement, low fertility"
"NL33","NL",2017,1.64,19.3,6462,"Balanced investment"
"NL34","NL",2017,1.76,12.7,6462,"Balanced investment"
"NL41","NL",2017,1.61,14.1,6462,"Balanced investment"
"NL42","NL",2017,1.48,15.8,6462,"High investement, low fertility"
"NL11","NL",2018,1.39,22.1,6925,"High investement, low fertility"
"NL12","NL",2018,1.71,16.3,6925,"Balanced investment"
"NL13","NL",2018,1.68,14.8,6925,"Balanced investment"
"NL21","NL",2018,1.69,15.7,6925,"Balanced investment"
"NL22","NL",2018,1.66,15.2,6925,"Balanced investment"
"NL23","NL",2018,1.78,15.6,6925,"Balanced investment"
"NL31","NL",2018,1.63,13.5,6925,"Balanced investment"
"NL32","NL",2018,1.49,17.2,6925,"High investement, low fertility"
"NL33","NL",2018,1.61,19.6,6925,"Balanced investment"
"NL34","NL",2018,1.72,14,6925,"Balanced investment"
"NL41","NL",2018,1.58,13.4,6925,"Balanced investment"
"NL42","NL",2018,1.45,16.9,6925,"High investement, low fertility"
"NL11","NL",2019,1.41,23.9,7850,"High investement, low fertility"
"NL12","NL",2019,1.75,16.5,7850,"Balanced investment"
"NL13","NL",2019,1.73,14.7,7850,"Balanced investment"
"NL21","NL",2019,1.68,15.6,7850,"Balanced investment"
"NL22","NL",2019,1.65,14.6,7850,"Balanced investment"
"NL23","NL",2019,1.77,16.2,7850,"Balanced investment"
"NL31","NL",2019,1.62,15.1,7850,"Balanced investment"
"NL32","NL",2019,1.46,17,7850,"High investement, low fertility"
"NL33","NL",2019,1.6,19.4,7850,"Balanced investment"
"NL34","NL",2019,1.73,14.8,7850,"Balanced investment"
"NL41","NL",2019,1.55,13.8,7850,"Balanced investment"
"NL42","NL",2019,1.43,15.5,7850,"High investement, low fertility"
"NO01","NO",2017,1.54,15.6,10851.47,"Balanced investment"
"NO02","NO",2017,1.57,14.9,10851.47,"Balanced investment"
"NO03","NO",2017,1.6,12.7,10851.47,"Balanced investment"
"NO04","NO",2017,1.77,14.6,10851.47,"Balanced investment"
"NO05","NO",2017,1.7,17.2,10851.47,"Balanced investment"
"NO06","NO",2017,1.63,17.1,10851.47,"Balanced investment"
"NO07","NO",2017,1.59,17.1,10851.47,"Balanced investment"
"NO01","NO",2018,1.5,16.4,10776.47,"High investement, low fertility"
"NO02","NO",2018,1.51,15.1,10776.47,"High investement, low fertility"
"NO03","NO",2018,1.56,13.6,10776.47,"Balanced investment"
"NO04","NO",2018,1.68,17.5,10776.47,"Balanced investment"
"NO05","NO",2018,1.64,14.7,10776.47,"Balanced investment"
"NO06","NO",2018,1.53,15,10776.47,"Balanced investment"
"NO07","NO",2018,1.54,16.8,10776.47,"Balanced investment"
"NO01","NO",2019,1.47,16.2,10937.44,"High investement, low fertility"
"NO02","NO",2019,1.48,19.7,10937.44,"High investement, low fertility"
"NO03","NO",2019,1.53,14.5,10937.44,"Balanced investment"
"NO04","NO",2019,1.64,17.4,10937.44,"Balanced investment"
"NO05","NO",2019,1.6,13.2,10937.44,"Balanced investment"
"NO06","NO",2019,1.52,14.4,10937.44,"High investement, low fertility"
"NO07","NO",2019,1.49,16.2,10937.44,"High investement, low fertility"
"PL21","PL",2019,1.51,18.1,14824.16,"High investement, low fertility"
"PL22","PL",2019,1.38,13,14824.16,"High investement, low fertility"
"PL41","PL",2019,1.55,17.3,14824.16,"Balanced investment"
"PL42","PL",2019,1.32,16.5,14824.16,"High investement, low fertility"
"PL43","PL",2019,1.35,14.8,14824.16,"High investement, low fertility"
"PL51","PL",2019,1.38,14.1,14824.16,"High investement, low fertility"
"PL52","PL",2019,1.33,17.8,14824.16,"High investement, low fertility"
"PL61","PL",2019,1.39,22.2,14824.16,"High investement, low fertility"
"PL62","PL",2019,1.35,23.7,14824.16,"High investement, low fertility"
"PL63","PL",2019,1.62,15,14824.16,"Balanced investment"
"PL71","PL",2019,1.36,17.1,14824.16,"High investement, low fertility"
"PL72","PL",2019,1.26,20.3,14824.16,"High investement, low fertility"
"PL81","PL",2019,1.34,28.5,14824.16,"High investement, low fertility"
"PL82","PL",2019,1.38,22.1,14824.16,"High investement, low fertility"
"PL84","PL",2019,1.42,20.5,14824.16,"High investement, low fertility"
"PL91","PL",2019,1.6,12.9,14824.16,"Balanced investment"
"PL92","PL",2019,1.51,21.1,14824.16,"High investement, low fertility"
"PT11","PT",2018,1.27667,23,759.86,"High investement, low fertility"
"PT15","PT",2018,1.64886,23.2,759.86,"Balanced investment"
"PT16","PT",2018,1.34243,22.8,759.86,"High investement, low fertility"
"PT17","PT",2018,1.62063,16.5,759.86,"Balanced investment"
"PT18","PT",2018,1.50266,21.1,759.86,"High investement, low fertility"
"PT20","PT",2018,1.39402,36.5,759.86,"High investement, low fertility"
"PT30","PT",2018,1.30193,31.9,759.86,"High investement, low fertility"
"PT11","PT",2019,1.28793,22.3,830.54,"High investement, low fertility"
"PT15","PT",2019,1.67784,22.7,830.54,"Balanced investment"
"PT16","PT",2019,1.36295,20.5,830.54,"High investement, low fertility"
"PT17","PT",2019,1.62614,17.5,830.54,"Balanced investment"
"PT18","PT",2019,1.54728,21.6,830.54,"Balanced investment"
"PT20","PT",2019,1.35461,36.7,830.54,"High investement, low fertility"
"PT30","PT",2019,1.3177,32,830.54,"High investement, low fertility"
"RO11","RO",2017,1.7,35.6,2648.05,"Balanced investment"
"RO12","RO",2017,1.88,29.7,2648.05,"Balanced investment"
"RO21","RO",2017,2.16,49.6,2648.05,"Balanced investment"
"RO22","RO",2017,1.89,52.4,2648.05,"Balanced investment"
"RO31","RO",2017,1.74,50.2,2648.05,"Balanced investment"
"RO32","RO",2017,1.52,31.8,2648.05,"High investement, low fertility"
"RO41","RO",2017,1.63,52.5,2648.05,"Balanced investment"
"RO42","RO",2017,1.58,31.8,2648.05,"Balanced investment"
"RO11","RO",2018,1.69,28.8,2941.21,"Balanced investment"
"RO12","RO",2018,1.84,27.6,2941.21,"Balanced investment"
"RO21","RO",2018,2.09,49.9,2941.21,"Balanced investment"
"RO22","RO",2018,1.84,50.3,2941.21,"Balanced investment"
"RO31","RO",2018,1.74,45.6,2941.21,"Balanced investment"
"RO32","RO",2018,1.53,28.2,2941.21,"Balanced investment"
"RO41","RO",2018,1.66,47.4,2941.21,"Balanced investment"
"RO42","RO",2018,1.6,24.2,2941.21,"Balanced investment"
"RO11","RO",2019,1.69,23.4,3630.95,"Balanced investment"
"RO12","RO",2019,1.85,28.2,3630.95,"Balanced investment"
"RO21","RO",2019,2.14,49.2,3630.95,"Balanced investment"
"RO22","RO",2019,1.84,49.5,3630.95,"Balanced investment"
"RO31","RO",2019,1.76,43.1,3630.95,"Balanced investment"
"RO32","RO",2019,1.55,21.7,3630.95,"Balanced investment"
"RO41","RO",2019,1.64,42.2,3630.95,"Balanced investment"
"RO42","RO",2019,1.58,24,3630.95,"Balanced investment"
"SE11","SE",2017,1.71,14.1,14073.65,"Balanced investment"
"SE12","SE",2017,1.8,16.7,14073.65,"Balanced investment"
"SE21","SE",2017,1.91,14,14073.65,"Balanced investment"
"SE22","SE",2017,1.78,21.9,14073.65,"Balanced investment"
"SE23","SE",2017,1.76,18.2,14073.65,"Balanced investment"
"SE31","SE",2017,1.89,20.3,14073.65,"Balanced investment"
"SE32","SE",2017,1.9,16.7,14073.65,"Balanced investment"
"SE33","SE",2017,1.73,15.3,14073.65,"Balanced investment"
"SE11","SE",2018,1.66,13.6,14168.33,"Balanced investment"
"SE12","SE",2018,1.76,16.5,14168.33,"Balanced investment"
"SE21","SE",2018,1.88,16.9,14168.33,"Balanced investment"
"SE22","SE",2018,1.76,26.2,14168.33,"Balanced investment"
"SE23","SE",2018,1.74,16.6,14168.33,"Balanced investment"
"SE31","SE",2018,1.89,19.5,14168.33,"Balanced investment"
"SE32","SE",2018,1.9,18.4,14168.33,"Balanced investment"
"SE33","SE",2018,1.69,17.4,14168.33,"Balanced investment"
"SE11","SE",2019,1.61,14.5,14149.93,"Balanced investment"
"SE12","SE",2019,1.72,18.4,14149.93,"Balanced investment"
"SE21","SE",2019,1.83,16.3,14149.93,"Balanced investment"
"SE22","SE",2019,1.72,24.7,14149.93,"Balanced investment"
"SE23","SE",2019,1.71,18.7,14149.93,"Balanced investment"
"SE31","SE",2019,1.78,18.2,14149.93,"Balanced investment"
"SE32","SE",2019,1.82,23.6,14149.93,"Balanced investment"
"SE33","SE",2019,1.7,16.3,14149.93,"Balanced investment"
"SI03","SI",2018,1.64,17.3,296.14,"Balanced investment"
"SI04","SI",2018,1.58,13.3,296.14,"Balanced investment"
"SI03","SI",2019,1.68,16.3,327.63,"Balanced investment"
"SI04","SI",2019,1.55,10.8,327.63,"Balanced investment"
"SK01","SK",2017,1.66,9.9,1343.82,"Balanced investment"
"SK02","SK",2017,1.34,12.9,1343.82,"High investement, low fertility"
"SK03","SK",2017,1.45,17.5,1343.82,"High investement, low fertility"
"SK04","SK",2017,1.65,20.1,1343.82,"Balanced investment"
"SK01","SK",2018,1.7,7.3,1365.08,"Balanced investment"
"SK02","SK",2018,1.35,10.7,1365.08,"High investement, low fertility"
"SK03","SK",2018,1.48,18.6,1365.08,"High investement, low fertility"
"SK04","SK",2018,1.66,20.6,1365.08,"Balanced investment"
"SK01","SK",2019,1.65,6.8,1498.31,"Balanced investment"
"SK02","SK",2019,1.4,10.2,1498.31,"High investement, low fertility"
"SK03","SK",2019,1.49,19.3,1498.31,"High investement, low fertility"
"SK04","SK",2019,1.69,19.7,1498.31,"Balanced investment"
"AL01","AL",2019,1.59,55.4,29.7,"High fertility, low investment"
"AL02","AL",2019,1.28,49.2,29.7,"Low investment, low fertility"
"AL03","AL",2019,1.23,48.4,29.7,"Low investment, low fertility"
"BG31","BG",2017,1.85291,47.4,115.89,"High fertility, low investment"
"BG32","BG",2017,1.71635,43,115.89,"High fertility, low investment"
"BG33","BG",2017,1.68931,40.4,115.89,"High fertility, low investment"
"BG34","BG",2017,2.10908,39.9,115.89,"High fertility, low investment"
"BG41","BG",2017,1.45777,26,115.89,"Low investment, low fertility"
"BG42","BG",2017,1.79732,45,115.89,"High fertility, low investment"
"BG31","BG",2018,1.88775,42,118.71,"High fertility, low investment"
"BG32","BG",2018,1.75067,34.5,118.71,"High fertility, low investment"
"BG33","BG",2018,1.73954,34.5,118.71,"High fertility, low investment"
"BG34","BG",2018,2.10184,36.2,118.71,"High fertility, low investment"
"BG41","BG",2018,1.46803,22.8,118.71,"Low investment, low fertility"
"BG42","BG",2018,1.83131,39.2,118.71,"High fertility, low investment"
"BG31","BG",2019,1.90808,41.6,120.03,"High fertility, low investment"
"BG32","BG",2019,1.77018,37.6,120.03,"High fertility, low investment"
"BG33","BG",2019,1.83009,33.7,120.03,"High fertility, low investment"
"BG34","BG",2019,2.15573,37.9,120.03,"High fertility, low investment"
"BG41","BG",2019,1.53127,22.7,120.03,"High fertility, low investment"
"BG42","BG",2019,1.87979,38.1,120.03,"High fertility, low investment"
"CH01","CH",2017,1.52,20.4,934.25,"High investement, low fertility"
"CH02","CH",2017,1.53,19.7,934.25,"Balanced investment"
"CH03","CH",2017,1.52,17.3,934.25,"High investement, low fertility"
"CH04","CH",2017,1.5,14.3,934.25,"High investement, low fertility"
"CH05","CH",2017,1.54,17.9,934.25,"Balanced investment"
"CH06","CH",2017,1.56,13.6,934.25,"Balanced investment"
"CH07","CH",2017,1.37,34,934.25,"High investement, low fertility"
"CH01","CH",2018,1.51,21.2,930.46,"High investement, low fertility"
"CH02","CH",2018,1.53,19.1,930.46,"Balanced investment"
"CH03","CH",2018,1.51,18.2,930.46,"High investement, low fertility"
"CH04","CH",2018,1.47,11.9,930.46,"High investement, low fertility"
"CH05","CH",2018,1.59,17.7,930.46,"Balanced investment"
"CH06","CH",2018,1.59,12.5,930.46,"Balanced investment"
"CH07","CH",2018,1.28,30.2,930.46,"High investement, low fertility"
"CH01","CH",2019,1.47,26.1,958.19,"High investement, low fertility"
"CH02","CH",2019,1.5,21.1,958.19,"High investement, low fertility"
