STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,spscheme,Category of schemes,spdep,Detailed benefit expenditure type,spdepm,Means testing,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),LU,Luxembourg,2019,,390.38,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),LV,Latvia,2017,,1.17,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),LV,Latvia,2018,,1.08,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),LV,Latvia,2019,,0.91,,p,provisional,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),ME,Montenegro,2017,,0.74,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),ME,Montenegro,2018,,0.67,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),ME,Montenegro,2019,,0.68,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),MK,North Macedonia,2017,,1.98,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),MT,Malta,2017,,28.43,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),MT,Malta,2018,,27.48,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),MT,Malta,2019,,25.69,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),NL,Netherlands,2017,,1870.77,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),NL,Netherlands,2018,,1749.1,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),NL,Netherlands,2019,,1848.83,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),NO,Norway,2017,,593.11,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),NO,Norway,2018,,586.93,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),NO,Norway,2019,,581.9,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),PL,Poland,2017,,3382.64,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),PL,Poland,2018,,3020.61,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),PL,Poland,2019,,1271.19,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),PT,Portugal,2017,,1477.49,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),PT,Portugal,2018,,1526.17,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),PT,Portugal,2019,,1593.42,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),RO,Romania,2017,,141.46,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),RO,Romania,2018,,122.86,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),RO,Romania,2019,,105.67,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),RS,Serbia,2017,,98.76,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),RS,Serbia,2018,,99.14,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),RS,Serbia,2019,,100.19,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),SE,Sweden,2017,,0,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),SE,Sweden,2018,,0,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),SE,Sweden,2019,,0,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),SI,Slovenia,2017,,482.39,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),SI,Slovenia,2018,,495.68,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),SI,Slovenia,2019,,503.17,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),SK,Slovakia,2017,,16.52,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),SK,Slovakia,2018,,14.26,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),SK,Slovakia,2019,,14.43,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),TR,Türkiye,2017,,3852.82,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),TR,Türkiye,2018,,3846.01,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),TR,Türkiye,2019,,4673.3,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),UK,United Kingdom,2017,,23714.9,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP10,Million euro (at constant 2010 prices),UK,United Kingdom,2018,,22490.46,,p,provisional,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),AL,Albania,2019,,34.9,,p,provisional,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),AT,Austria,2017,,1076.81,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),AT,Austria,2018,,1107.56,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),AT,Austria,2019,,1098.05,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),BA,Bosnia and Herzegovina,2017,,29.36,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),BA,Bosnia and Herzegovina,2018,,36.4,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),BA,Bosnia and Herzegovina,2019,,39.35,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),BE,Belgium,2017,,76.3,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),BE,Belgium,2018,,81.8,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),BE,Belgium,2019,,160.7,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),BG,Bulgaria,2017,,172.24,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),BG,Bulgaria,2018,,168.17,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),BG,Bulgaria,2019,,152.91,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),CH,Switzerland,2017,,802.38,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),CH,Switzerland,2018,,824.92,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),CH,Switzerland,2019,,915.51,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),CY,Cyprus,2017,,168.04,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),CY,Cyprus,2018,,162.55,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),CY,Cyprus,2019,,161.56,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),CZ,Czechia,2017,,95.64,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),CZ,Czechia,2018,,92.25,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),CZ,Czechia,2019,,79.73,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),DE,Germany,2017,,44446.09,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),DE,Germany,2018,,45625.3,,,,,
dataflow,ESTAT:SPR_EXP_FFA(1.0),Expenditure on family/children function by type of benefit and means-testing,A,Annual,TOTAL,All schemes,SPR,Social protection benefits,MT,Means-tested,MEUR_KP15,Million euro (at constant 2015 prices),DE,Germany,2019,,48057.19,,,,,
